Division,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,Referee,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFoulsCommitted,AwayFoulsCommitted,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWinOdds,Bet365_DrawOdds,Bet365_AwayWinOdds,half_result_code,match_result_code,match_year,match_month,match_weekday,season,home_prob,draw_prob,away_prob
Championship,2018-02-03,Reading,Millwall,0,2,AwayWin,0.0,0.0,Draw,G Eltringham,9.0,16.0,1.0,6.0,12.0,19.0,6.0,6.0,3.0,3.0,0.0,0.0,2.7,3.25,2.87,1,2,2018,February,Saturday,2017/2018,0.36081078467400346,0.29975049803686443,0.33943871728913216
Championship,2018-02-03,Sheffield Weds,Birmingham,1,3,AwayWin,0.0,3.0,AwayLead,S Duncan,12.0,18.0,2.0,8.0,8.0,10.0,5.0,3.0,1.0,3.0,2.0,0.0,2.25,3.25,3.6,2,2,2018,February,Saturday,2017/2018,0.4315352697095436,0.29875518672199175,0.26970954356846477
Championship,2018-02-03,Sunderland,Ipswich,0,2,AwayWin,0.0,2.0,AwayLead,D England,10.0,12.0,2.0,2.0,15.0,13.0,12.0,2.0,1.0,1.0,0.0,0.0,2.5,3.29,3.1,2,2,2018,February,Saturday,2017/2018,0.3896614961412089,0.2960953618094292,0.31424314204936193
Championship,2018-02-03,Wolves,Sheffield United,3,0,HomeWin,2.0,0.0,HomeLead,D Bond,13.0,6.0,3.0,1.0,12.0,7.0,5.0,1.0,0.0,0.0,0.0,1.0,1.72,3.79,5.5,0,0,2018,February,Saturday,2017/2018,0.5660741151103362,0.256899070709704,0.1770268141799597
Championship,2018-02-09,Millwall,Cardiff,1,1,Draw,1.0,1.0,Draw,K Stroud,16.0,15.0,6.0,3.0,12.0,13.0,6.0,6.0,2.0,0.0,0.0,0.0,2.7,3.29,2.87,1,1,2018,February,Friday,2017/2018,0.3621305269940132,0.2971891862868802,0.3406802867191065
Championship,2018-02-10,Barnsley,Sheffield Weds,1,1,Draw,1.0,1.0,Draw,L Probert,17.0,14.0,7.0,1.0,12.0,6.0,5.0,8.0,1.0,3.0,0.0,0.0,2.37,3.25,3.0,1,1,2018,February,Saturday,2017/2018,0.3969465648854962,0.2894656488549619,0.313587786259542
Championship,2018-02-10,Bolton,Fulham,1,1,Draw,0.0,1.0,AwayLead,R Jones,10.0,12.0,6.0,4.0,15.0,8.0,5.0,8.0,2.0,1.0,0.0,0.0,4.0,3.5,1.9,2,1,2018,February,Saturday,2017/2018,0.23539823008849559,0.26902654867256637,0.49557522123893805
Championship,2018-02-10,Brentford,Preston,1,1,Draw,0.0,0.0,Draw,S Hooper,12.0,10.0,5.0,1.0,14.0,16.0,11.0,5.0,2.0,2.0,0.0,1.0,2.04,3.39,3.5,1,1,2018,February,Saturday,2017/2018,0.4577440337029235,0.2754565866530867,0.2667993796439897
Championship,2018-02-10,Bristol City,Sunderland,3,3,Draw,3.0,0.0,HomeLead,J Linington,13.0,13.0,4.0,3.0,13.0,11.0,2.0,4.0,3.0,1.0,0.0,0.0,1.64,3.6,5.5,0,1,2018,February,Saturday,2017/2018,0.5702108052067734,0.25976270014975233,0.17002649464347425
Championship,2018-02-10,Derby,Norwich,1,1,Draw,1.0,0.0,HomeLead,J Simpson,7.0,11.0,2.0,6.0,11.0,9.0,3.0,1.0,2.0,3.0,0.0,0.0,2.04,3.25,3.75,0,1,2018,February,Saturday,2017/2018,0.46047038821195807,0.2890337206007368,0.2504958911873052
Championship,2018-02-10,Ipswich,Burton,0,0,Draw,0.0,0.0,Draw,D Webb,5.0,10.0,1.0,2.0,9.0,11.0,2.0,5.0,0.0,1.0,0.0,0.0,1.8,3.39,4.75,1,1,2018,February,Saturday,2017/2018,0.5235819148417306,0.2780080963761401,0.19840998878212945
Championship,2018-02-10,Middlesbrough,Reading,2,1,HomeWin,1.0,0.0,HomeLead,D Coote,14.0,7.0,3.0,2.0,13.0,11.0,6.0,8.0,2.0,3.0,0.0,0.0,1.55,3.6,7.0,0,0,2018,February,Saturday,2017/2018,0.6053326927696373,0.26062935383137165,0.1340379533989911
Championship,2018-02-10,Nott'm Forest,Hull,0,2,AwayWin,0.0,2.0,AwayLead,O Langford,5.0,9.0,1.0,4.0,13.0,12.0,2.0,2.0,1.0,1.0,0.0,0.0,2.39,3.39,2.79,2,2,2018,February,Saturday,2017/2018,0.3903740666906056,0.2752194747464742,0.33440645856292023
Championship,2018-02-10,Sheffield United,Leeds,2,1,HomeWin,1.0,0.0,HomeLead,A Madley,9.0,14.0,3.0,3.0,12.0,17.0,8.0,5.0,3.0,2.0,0.0,0.0,1.75,3.39,5.0,0,0,2018,February,Saturday,2017/2018,0.5358413024579152,0.27661424168181464,0.18754445586027033
Championship,2018-02-10,Wolves,QPR,2,1,HomeWin,2.0,0.0,HomeLead,G Eltringham,12.0,14.0,2.0,7.0,8.0,13.0,6.0,5.0,0.0,3.0,0.0,0.0,1.39,4.33,8.5,0,0,2018,February,Saturday,2017/2018,0.673606802504452,0.21623867332129057,0.11015452417425743
Championship,2018-02-11,Aston Villa,Birmingham,2,0,HomeWin,0.0,0.0,Draw,P Bankes,14.0,9.0,3.0,2.0,5.0,16.0,10.0,6.0,0.0,2.0,0.0,1.0,1.64,3.5,5.75,1,0,2018,February,Sunday,2017/2018,0.5701940784813714,0.2671766539169854,0.1626292676016433
Championship,2018-02-13,Cardiff,Bolton,2,0,HomeWin,2.0,0.0,HomeLead,T Robinson,24.0,4.0,11.0,0.0,11.0,16.0,4.0,3.0,0.0,1.0,0.0,0.0,1.57,4.0,7.0,0,0,2018,February,Tuesday,2017/2018,0.6185111552904793,0.24276562845151314,0.1387232162580075
Championship,2018-02-13,Sheffield Weds,Derby,2,0,HomeWin,1.0,0.0,HomeLead,D Coote,8.0,18.0,3.0,4.0,13.0,11.0,1.0,7.0,3.0,3.0,0.0,0.0,3.39,3.25,2.35,0,0,2018,February,Tuesday,2017/2018,0.2868921736190673,0.29925060571342715,0.41385722066750563
Championship,2018-02-17,Birmingham,Millwall,0,1,AwayWin,0.0,0.0,Draw,D England,15.0,11.0,1.0,6.0,15.0,15.0,7.0,7.0,2.0,1.0,0.0,0.0,2.79,3.1,2.87,1,2,2018,February,Saturday,2017/2018,0.34817420841926483,0.3133567875773383,0.3384690040033968
Championship,2018-02-17,Burton,Nott'm Forest,0,0,Draw,0.0,0.0,Draw,A Davies,17.0,5.0,5.0,1.0,5.0,10.0,5.0,2.0,1.0,3.0,0.0,1.0,3.2,3.25,2.5,1,1,2018,February,Saturday,2017/2018,0.30631479736098016,0.3016022620169651,0.3920829406220546
Championship,2018-02-17,Cardiff,Middlesbrough,1,0,HomeWin,1.0,0.0,HomeLead,D Bond,18.0,8.0,4.0,1.0,13.0,10.0,5.0,3.0,0.0,1.0,0.0,0.0,2.6,3.2,3.1,0,0,2018,February,Saturday,2017/2018,0.37718631178707224,0.30646387832699623,0.3163498098859316
Championship,2018-02-17,Fulham,Aston Villa,2,0,HomeWin,0.0,0.0,Draw,T Harrington,14.0,7.0,7.0,2.0,7.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,2.14,3.5,3.6,1,0,2018,February,Saturday,2017/2018,0.45333525221270776,0.277182125638627,0.2694826221486652
Championship,2018-02-17,Preston,Wolves,1,1,Draw,0.0,0.0,Draw,R Jones,7.0,13.0,2.0,4.0,8.0,11.0,4.0,5.0,2.0,0.0,1.0,0.0,3.89,3.29,2.14,1,1,2018,February,Saturday,2017/2018,0.24999201087940687,0.2955832590641011,0.4544247300564919
Championship,2018-02-17,QPR,Bolton,2,0,HomeWin,0.0,0.0,Draw,S Duncan,22.0,7.0,8.0,3.0,13.0,12.0,9.0,5.0,0.0,1.0,0.0,1.0,1.95,3.5,4.33,1,0,2018,February,Saturday,2017/2018,0.49813466563676106,0.27753217085476684,0.22433316350847204
Championship,2018-02-17,Sunderland,Brentford,0,2,AwayWin,0.0,2.0,AwayLead,J Brooks,16.0,20.0,4.0,5.0,19.0,7.0,6.0,7.0,3.0,0.0,0.0,0.0,3.39,3.5,2.25,2,2,2018,February,Saturday,2017/2018,0.2877500685119211,0.27870649493011784,0.43354343655796107
Championship,2018-02-18,Leeds,Bristol City,2,2,Draw,0.0,2.0,AwayLead,S Hooper,13.0,12.0,3.0,5.0,14.0,13.0,5.0,6.0,2.0,3.0,0.0,0.0,2.6,3.25,3.0,2,1,2018,February,Sunday,2017/2018,0.375,0.30000000000000004,0.325
Championship,2018-02-18,Norwich,Ipswich,1,1,Draw,0.0,0.0,Draw,D Coote,15.0,8.0,4.0,4.0,13.0,22.0,4.0,5.0,1.0,5.0,0.0,0.0,1.7,3.75,6.0,1,1,2018,February,Sunday,2017/2018,0.5758157389635316,0.26103646833013433,0.16314779270633395
Championship,2018-02-20,Aston Villa,Preston,1,1,Draw,0.0,1.0,AwayLead,D England,12.0,21.0,6.0,7.0,18.0,9.0,3.0,7.0,3.0,3.0,0.0,0.0,2.0,3.29,4.5,2,1,2018,February,Tuesday,2017/2018,0.4872469968734573,0.296198782293895,0.21655422083264766
Championship,2018-02-20,Barnsley,Burton,1,2,AwayWin,0.0,2.0,AwayLead,T Robinson,19.0,5.0,3.0,2.0,12.0,10.0,5.0,0.0,1.0,4.0,0.0,0.0,1.9,3.39,4.75,2,2,2018,February,Tuesday,2017/2018,0.5100812518808305,0.2858862473668372,0.20403250075233223
Championship,2018-02-20,Bolton,Sunderland,1,0,HomeWin,1.0,0.0,HomeLead,D Coote,8.0,15.0,3.0,3.0,17.0,9.0,3.0,7.0,4.0,0.0,0.0,0.0,2.6,3.1,3.1,0,0,2018,February,Tuesday,2017/2018,0.3734939759036145,0.31325301204819284,0.31325301204819284
Championship,2018-02-20,Brentford,Birmingham,5,0,HomeWin,2.0,0.0,HomeLead,G Eltringham,28.0,12.0,9.0,4.0,7.0,14.0,6.0,3.0,0.0,2.0,0.0,0.0,1.66,3.79,6.0,0,0,2018,February,Tuesday,2017/2018,0.5832055273727026,0.25544094338751616,0.16135352923978105
Championship,2018-02-20,Middlesbrough,Hull,3,1,HomeWin,2.0,1.0,HomeLead,A Madley,12.0,10.0,4.0,5.0,8.0,10.0,4.0,4.0,1.0,1.0,0.0,0.0,1.8,3.5,5.5,0,0,2018,February,Tuesday,2017/2018,0.5430183356840621,0.27926657263751764,0.1777150916784203
Championship,2018-02-20,Millwall,Sheffield Weds,2,1,HomeWin,0.0,1.0,AwayLead,P Bankes,13.0,5.0,5.0,1.0,11.0,12.0,4.0,3.0,0.0,4.0,0.0,0.0,2.0,3.29,4.5,2,0,2018,February,Tuesday,2017/2018,0.4872469968734573,0.296198782293895,0.21655422083264766
Championship,2018-02-20,Nott'm Forest,Reading,1,1,Draw,0.0,1.0,AwayLead,S Martin,19.0,8.0,7.0,3.0,17.0,9.0,5.0,5.0,3.0,3.0,0.0,0.0,2.29,3.29,3.5,2,1,2018,February,Tuesday,2017/2018,0.4254713809068102,0.2961487727284484,0.2783798463647415
Championship,2018-02-20,Sheffield United,QPR,2,1,HomeWin,1.0,0.0,HomeLead,O Langford,14.0,13.0,4.0,6.0,6.0,17.0,9.0,4.0,1.0,0.0,0.0,0.0,1.95,3.5,4.5,0,0,2018,February,Tuesday,2017/2018,0.5023923444976077,0.2799043062200957,0.21770334928229665
Championship,2018-02-21,Bristol City,Fulham,1,1,Draw,1.0,1.0,Draw,J Simpson,10.0,8.0,1.0,4.0,12.0,9.0,8.0,5.0,2.0,1.0,0.0,0.0,2.79,3.5,2.62,1,1,2018,February,Wednesday,2017/2018,0.34940254831433276,0.2785237456562824,0.3720737060293849
Championship,2018-02-21,Derby,Leeds,2,2,Draw,1.0,1.0,Draw,K Stroud,25.0,8.0,4.0,3.0,8.0,9.0,10.0,2.0,0.0,1.0,0.0,0.0,1.83,3.6,5.0,1,1,2018,February,Wednesday,2017/2018,0.5335230304108126,0.27120754045882983,0.19526942913035747
Championship,2018-02-21,Ipswich,Cardiff,0,1,AwayWin,0.0,0.0,Draw,A Davies,16.0,14.0,2.0,1.0,9.0,8.0,8.0,5.0,0.0,1.0,0.0,0.0,3.89,3.29,2.14,1,2,2018,February,Wednesday,2017/2018,0.24999201087940687,0.2955832590641011,0.4544247300564919
Championship,2018-02-21,Wolves,Norwich,2,2,Draw,2.0,1.0,HomeLead,J Linington,10.0,9.0,3.0,6.0,17.0,10.0,3.0,4.0,3.0,0.0,0.0,0.0,1.6,3.89,7.0,0,1,2018,February,Wednesday,2017/2018,0.6097997939714247,0.2508173959779639,0.13938281005061134
Championship,2018-02-23,Hull,Sheffield United,1,0,HomeWin,0.0,0.0,Draw,S Hooper,13.0,9.0,5.0,3.0,12.0,10.0,1.0,7.0,1.0,0.0,0.0,0.0,2.89,3.2,2.7,1,0,2018,February,Friday,2017/2018,0.33630454244677127,0.3037250398972403,0.35997041765598853
Championship,2018-02-24,Birmingham,Barnsley,0,2,AwayWin,0.0,2.0,AwayLead,J Simpson,16.0,13.0,5.0,4.0,15.0,8.0,5.0,2.0,3.0,0.0,0.0,0.0,2.29,3.29,3.5,2,2,2018,February,Saturday,2017/2018,0.4254713809068102,0.2961487727284484,0.2783798463647415
Championship,2018-02-24,Burton,Millwall,0,1,AwayWin,0.0,0.0,Draw,R Jones,6.0,8.0,0.0,3.0,10.0,20.0,7.0,5.0,1.0,2.0,0.0,0.0,4.0,3.39,2.1,1,2,2018,February,Saturday,2017/2018,0.24481584648715574,0.2888682554420717,0.4663158980707728
Championship,2018-02-24,Fulham,Wolves,2,0,HomeWin,1.0,0.0,HomeLead,P Bankes,14.0,12.0,6.0,2.0,10.0,11.0,3.0,0.0,1.0,2.0,0.0,0.0,2.87,3.39,2.6,0,0,2018,February,Saturday,2017/2018,0.33893091023752847,0.28694150807719965,0.3741275816852718
Championship,2018-02-24,Leeds,Brentford,1,0,HomeWin,1.0,0.0,HomeLead,O Langford,9.0,13.0,4.0,3.0,12.0,12.0,5.0,9.0,2.0,4.0,0.0,0.0,2.87,3.6,2.5,0,0,2018,February,Saturday,2017/2018,0.3395329535594371,0.270683215754329,0.38978383068623385
Championship,2018-02-24,Norwich,Bolton,0,0,Draw,0.0,0.0,Draw,K Stroud,15.0,7.0,3.0,0.0,13.0,19.0,8.0,4.0,2.0,5.0,0.0,0.0,1.61,4.0,6.5,1,1,2018,February,Saturday,2017/2018,0.6059899778580585,0.24391096608786855,0.15009905605407298
Championship,2018-02-24,Preston,Ipswich,0,1,AwayWin,0.0,1.0,AwayLead,S Duncan,11.0,10.0,3.0,3.0,9.0,11.0,9.0,1.0,1.0,3.0,0.0,0.0,1.75,3.6,5.75,2,2,2018,February,Saturday,2017/2018,0.5585160202360877,0.2715008431703204,0.1699831365935919
Championship,2018-02-24,QPR,Nott'm Forest,2,5,AwayWin,0.0,1.0,AwayLead,D Bond,17.0,15.0,4.0,9.0,11.0,9.0,7.0,2.0,1.0,2.0,0.0,0.0,2.04,3.5,4.0,2,2,2018,February,Saturday,2017/2018,0.4778156996587031,0.2784982935153584,0.24368600682593858
Championship,2018-02-24,Reading,Derby,3,3,Draw,2.0,2.0,Draw,T Harrington,16.0,11.0,7.0,6.0,9.0,17.0,8.0,3.0,2.0,5.0,0.0,1.0,3.39,3.29,2.35,1,1,2018,February,Saturday,2017/2018,0.2879397864519517,0.2966917556450201,0.4153684579030282
Championship,2018-02-24,Sheffield Weds,Aston Villa,2,4,AwayWin,2.0,1.0,HomeLead,N Swarbrick,18.0,15.0,7.0,10.0,16.0,1.0,7.0,6.0,3.0,0.0,0.0,0.0,3.2,3.2,2.5,0,2,2018,February,Saturday,2017/2018,0.30487804878048785,0.30487804878048785,0.39024390243902446
Championship,2018-02-24,Sunderland,Middlesbrough,3,3,Draw,1.0,0.0,HomeLead,T Robinson,17.0,11.0,7.0,4.0,14.0,10.0,4.0,2.0,5.0,1.0,1.0,1.0,4.09,3.39,2.04,0,1,2018,February,Saturday,2017/2018,0.23745120054387575,0.2864824218951185,0.4760663775610057
Championship,2018-02-25,Cardiff,Bristol City,1,0,HomeWin,0.0,0.0,Draw,P Tierney,12.0,4.0,4.0,1.0,17.0,21.0,4.0,2.0,2.0,1.0,0.0,0.0,2.04,3.5,4.0,1,0,2018,February,Sunday,2017/2018,0.4778156996587031,0.2784982935153584,0.24368600682593858
Championship,2018-02-27,Hull,Barnsley,1,1,Draw,0.0,1.0,AwayLead,M Jones,19.0,7.0,8.0,3.0,9.0,14.0,7.0,0.0,4.0,2.0,0.0,0.0,1.95,3.5,4.33,2,1,2018,February,Tuesday,2017/2018,0.49813466563676106,0.27753217085476684,0.22433316350847204
Championship,2018-02-27,Reading,Sheffield United,1,3,AwayWin,0.0,2.0,AwayLead,A Davies,11.0,15.0,4.0,6.0,10.0,18.0,6.0,4.0,3.0,2.0,0.0,0.0,3.29,3.29,2.37,2,2,2018,February,Tuesday,2017/2018,0.2951432129514321,0.2951432129514321,0.40971357409713566
Championship,2018-03-02,Middlesbrough,Leeds,3,0,HomeWin,2.0,0.0,HomeLead,D England,20.0,11.0,6.0,1.0,10.0,10.0,13.0,5.0,1.0,3.0,0.0,0.0,1.9,3.39,4.75,0,0,2018,March,Friday,2017/2018,0.5100812518808305,0.2858862473668372,0.20403250075233223
Championship,2018-03-03,Bolton,Preston,1,3,AwayWin,1.0,0.0,HomeLead,P Bankes,8.0,12.0,5.0,5.0,13.0,10.0,4.0,4.0,2.0,4.0,0.0,0.0,3.6,3.25,2.29,0,2,2018,March,Saturday,2017/2018,0.27175798294780273,0.30102422726525846,0.4272177897869388
Championship,2018-03-03,Bristol City,Sheffield Weds,4,0,HomeWin,3.0,0.0,HomeLead,T Harrington,9.0,10.0,6.0,0.0,8.0,15.0,3.0,3.0,1.0,3.0,0.0,0.0,1.75,3.75,5.25,0,0,2018,March,Saturday,2017/2018,0.5555555555555556,0.2592592592592593,0.1851851851851852
Championship,2018-03-03,Derby,Fulham,1,2,AwayWin,0.0,2.0,AwayLead,L Mason,18.0,12.0,4.0,4.0,12.0,9.0,7.0,6.0,3.0,2.0,0.0,0.0,2.62,3.39,2.87,2,2,2018,March,Saturday,2017/2018,0.3723350108111211,0.28776334168883105,0.3399016475000478
Championship,2018-03-03,Millwall,Sunderland,1,1,Draw,0.0,1.0,AwayLead,A Davies,15.0,2.0,7.0,1.0,14.0,7.0,8.0,3.0,2.0,1.0,0.0,0.0,1.64,3.75,6.5,2,1,2018,March,Saturday,2017/2018,0.5918416899356562,0.25883209906519367,0.1493262109991502
Championship,2018-03-03,Nott'm Forest,Birmingham,2,1,HomeWin,1.0,0.0,HomeLead,K Stroud,15.0,10.0,5.0,5.0,12.0,12.0,2.0,8.0,1.0,2.0,0.0,0.0,2.0,3.29,4.5,0,0,2018,March,Saturday,2017/2018,0.4872469968734573,0.296198782293895,0.21655422083264766
Championship,2018-03-06,Birmingham,Middlesbrough,0,1,AwayWin,0.0,1.0,AwayLead,S Martin,9.0,8.0,2.0,3.0,7.0,12.0,5.0,5.0,1.0,0.0,0.0,0.0,4.2,3.29,2.04,2,2,2018,March,Tuesday,2017/2018,0.2306581986143187,0.29445727482678985,0.4748845265588914
Championship,2018-03-06,Burton,Brentford,0,2,AwayWin,0.0,0.0,Draw,T Harrington,3.0,12.0,0.0,3.0,12.0,11.0,3.0,4.0,1.0,1.0,0.0,0.0,4.59,3.89,1.8,1,2,2018,March,Tuesday,2017/2018,0.2114187885540368,0.24946330063316938,0.5391179108127939
Championship,2018-03-06,Cardiff,Barnsley,2,1,HomeWin,1.0,0.0,HomeLead,R Jones,11.0,19.0,4.0,4.0,13.0,13.0,2.0,6.0,2.0,3.0,0.0,0.0,1.6,4.0,6.5,0,0,2018,March,Tuesday,2017/2018,0.6074766355140188,0.2429906542056075,0.14953271028037385
Championship,2018-03-06,Fulham,Sheffield United,3,0,HomeWin,2.0,0.0,HomeLead,K Stroud,17.0,7.0,7.0,2.0,11.0,13.0,3.0,3.0,1.0,4.0,0.0,0.0,1.9,3.7,4.33,0,0,2018,March,Tuesday,2017/2018,0.5122130571008376,0.263028326619349,0.22475861627981328
Championship,2018-03-06,Hull,Millwall,1,2,AwayWin,0.0,2.0,AwayLead,D Coote,16.0,12.0,3.0,5.0,8.0,16.0,9.0,5.0,2.0,4.0,0.0,0.0,2.35,3.29,3.39,2,2,2018,March,Tuesday,2017/2018,0.4153684579030282,0.2966917556450201,0.2879397864519517
Championship,2018-03-06,Norwich,Nott'm Forest,0,0,Draw,0.0,0.0,Draw,D England,15.0,9.0,5.0,1.0,15.0,11.0,7.0,4.0,2.0,5.0,0.0,0.0,1.85,3.5,5.0,1,1,2018,March,Tuesday,2017/2018,0.526711813393529,0.27840481565086533,0.19488337095560576
Championship,2018-03-06,Preston,Bristol City,2,1,HomeWin,1.0,0.0,HomeLead,G Eltringham,15.0,9.0,4.0,4.0,14.0,19.0,6.0,6.0,5.0,4.0,0.0,1.0,2.29,3.29,3.5,0,0,2018,March,Tuesday,2017/2018,0.4254713809068102,0.2961487727284484,0.2783798463647415
Championship,2018-03-06,QPR,Derby,1,1,Draw,0.0,1.0,AwayLead,S Hooper,21.0,6.0,4.0,3.0,13.0,15.0,5.0,2.0,1.0,3.0,0.0,0.0,2.89,3.39,2.6,2,1,2018,March,Tuesday,2017/2018,0.3373766990365587,0.2876161239574203,0.37500717700602104
Championship,2018-03-06,Reading,Bolton,1,1,Draw,1.0,1.0,Draw,J Linington,8.0,14.0,4.0,3.0,15.0,19.0,2.0,10.0,3.0,3.0,0.0,0.0,1.85,3.5,5.0,1,1,2018,March,Tuesday,2017/2018,0.526711813393529,0.27840481565086533,0.19488337095560576
Championship,2018-03-06,Sheffield Weds,Ipswich,1,2,AwayWin,0.0,0.0,Draw,O Langford,13.0,10.0,2.0,3.0,9.0,11.0,4.0,6.0,1.0,2.0,0.0,0.0,2.45,3.25,3.25,1,2,2018,March,Tuesday,2017/2018,0.39877300613496924,0.3006134969325153,0.3006134969325153
Championship,2018-03-06,Sunderland,Aston Villa,0,3,AwayWin,0.0,2.0,AwayLead,A Madley,9.0,12.0,3.0,5.0,10.0,11.0,3.0,8.0,2.0,1.0,0.0,0.0,4.0,3.39,2.1,2,2,2018,March,Tuesday,2017/2018,0.24481584648715574,0.2888682554420717,0.4663158980707728
Championship,2018-03-07,Leeds,Wolves,0,3,AwayWin,0.0,2.0,AwayLead,T Robinson,6.0,18.0,3.0,7.0,11.0,9.0,3.0,9.0,2.0,0.0,0.0,0.0,4.0,3.5,2.04,2,2,2018,March,Wednesday,2017/2018,0.24368600682593858,0.2784982935153584,0.4778156996587031
Championship,2018-03-10,Aston Villa,Wolves,4,1,HomeWin,1.0,1.0,Draw,D Coote,11.0,9.0,4.0,4.0,14.0,13.0,2.0,4.0,3.0,5.0,0.0,0.0,3.1,3.2,2.54,1,0,2018,March,Saturday,2017/2018,0.31355605277370574,0.30375742612452744,0.3826865211017668
Championship,2018-03-10,Burton,Bristol City,0,0,Draw,0.0,0.0,Draw,O Langford,10.0,6.0,3.0,2.0,6.0,11.0,5.0,3.0,0.0,1.0,0.0,0.0,4.5,3.6,1.9,1,1,2018,March,Saturday,2017/2018,0.21652421652421655,0.27065527065527073,0.5128205128205129
Championship,2018-03-10,Cardiff,Birmingham,3,2,HomeWin,3.0,0.0,HomeLead,P Bankes,15.0,16.0,6.0,7.0,9.0,12.0,6.0,12.0,3.0,2.0,0.0,0.0,1.61,4.0,6.5,0,0,2018,March,Saturday,2017/2018,0.6059899778580585,0.24391096608786855,0.15009905605407298
Championship,2018-03-10,Hull,Norwich,4,3,HomeWin,2.0,3.0,AwayLead,T Robinson,23.0,12.0,15.0,6.0,17.0,19.0,5.0,4.0,2.0,3.0,0.0,0.0,2.6,3.39,2.87,2,0,2018,March,Saturday,2017/2018,0.3741275816852718,0.28694150807719965,0.33893091023752847
Championship,2018-03-10,Ipswich,Sheffield United,0,0,Draw,0.0,0.0,Draw,J Brooks,8.0,10.0,2.0,3.0,14.0,9.0,7.0,2.0,2.0,1.0,0.0,0.0,2.89,3.29,2.62,1,1,2018,March,Saturday,2017/2018,0.33540469344000123,0.29462600730747834,0.3699692992525205
Championship,2018-03-10,Middlesbrough,Barnsley,3,1,HomeWin,2.0,0.0,HomeLead,A Davies,9.0,9.0,5.0,3.0,7.0,9.0,3.0,5.0,0.0,1.0,0.0,0.0,1.57,4.0,7.0,0,0,2018,March,Saturday,2017/2018,0.6185111552904793,0.24276562845151314,0.1387232162580075
Championship,2018-03-10,Millwall,Brentford,1,0,HomeWin,1.0,0.0,HomeLead,S Attwell,12.0,15.0,4.0,4.0,9.0,15.0,5.0,7.0,2.0,0.0,0.0,0.0,2.7,3.39,2.79,0,0,2018,March,Saturday,2017/2018,0.3617680470928431,0.28813384281730864,0.35009811008984815
Championship,2018-03-10,Preston,Fulham,1,2,AwayWin,0.0,0.0,Draw,S Hooper,11.0,9.0,5.0,5.0,7.0,6.0,6.0,8.0,1.0,1.0,0.0,0.0,3.0,3.39,2.5,1,2,2018,March,Saturday,2017/2018,0.3241537578886976,0.2868617326448652,0.3889845094664372
Championship,2018-03-10,QPR,Sunderland,1,0,HomeWin,0.0,0.0,Draw,R Jones,12.0,8.0,5.0,0.0,14.0,16.0,5.0,6.0,2.0,1.0,0.0,1.0,1.9,3.6,4.5,1,0,2018,March,Saturday,2017/2018,0.5128205128205129,0.27065527065527073,0.21652421652421655
Championship,2018-03-10,Reading,Leeds,2,2,Draw,1.0,1.0,Draw,S Duncan,10.0,19.0,4.0,8.0,14.0,11.0,13.0,7.0,2.0,1.0,0.0,0.0,2.6,3.29,3.0,1,1,2018,March,Saturday,2017/2018,0.37637278828554,0.2974374618669921,0.326189749847468
Championship,2018-03-10,Sheffield Weds,Bolton,1,1,Draw,0.0,0.0,Draw,D Bond,11.0,10.0,2.0,5.0,9.0,12.0,2.0,4.0,0.0,0.0,0.0,0.0,2.04,3.5,4.0,1,1,2018,March,Saturday,2017/2018,0.4778156996587031,0.2784982935153584,0.24368600682593858
Championship,2018-03-11,Nott'm Forest,Derby,0,0,Draw,0.0,0.0,Draw,J Simpson,6.0,15.0,0.0,2.0,14.0,19.0,6.0,6.0,4.0,1.0,0.0,1.0,3.1,3.29,2.5,1,1,2018,March,Sunday,2017/2018,0.31424314204936193,0.2960953618094292,0.3896614961412089
Championship,2018-03-13,Aston Villa,QPR,1,3,AwayWin,0.0,2.0,AwayLead,T Robinson,15.0,11.0,4.0,7.0,11.0,12.0,14.0,2.0,1.0,2.0,0.0,0.0,1.6,4.0,6.5,2,2,2018,March,Tuesday,2017/2018,0.6074766355140188,0.2429906542056075,0.14953271028037385
Championship,2018-03-13,Barnsley,Norwich,1,1,Draw,1.0,0.0,HomeLead,S Martin,20.0,12.0,5.0,3.0,11.0,11.0,4.0,4.0,2.0,1.0,0.0,0.0,2.79,3.29,2.75,0,1,2018,March,Tuesday,2017/2018,0.3493364634292312,0.296245815491658,0.3544177210791109
Championship,2018-03-13,Brentford,Cardiff,1,3,AwayWin,1.0,2.0,AwayLead,J Linington,24.0,14.0,6.0,9.0,8.0,19.0,7.0,6.0,1.0,3.0,0.0,0.0,2.37,3.5,3.1,2,2,2018,March,Tuesday,2017/2018,0.4095576022950324,0.27732900498263624,0.31311339272233124
Championship,2018-03-13,Ipswich,Hull,0,3,AwayWin,0.0,2.0,AwayLead,J Simpson,10.0,10.0,2.0,6.0,9.0,13.0,5.0,1.0,1.0,0.0,0.0,0.0,2.79,3.25,2.79,2,2,2018,March,Tuesday,2017/2018,0.3498385360602798,0.30032292787944026,0.3498385360602798
