Division,MatchDate,HomeTeam,AwayTeam,Referee,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFoulsCommitted,AwayFoulsCommitted,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWinOdds,Bet365_DrawOdds,Bet365_AwayWinOdds,half_result_code,match_result_code,match_year,match_month,match_weekday,season,home_prob,draw_prob,away_prob,Division_enc,HomeTeam_enc,AwayTeam_enc,home_team_last5_avg_shots,home_team_last5_avg_shots_on_target,home_team_last5_avg_fouls,home_team_last5_avg_yellow_cards,home_team_last5_avg_red_cards,home_team_last5_win_ratio,home_team_last5_win_count,home_team_last5_draw_count,home_team_last5_draw_ratio,away_team_last5_avg_shots,away_team_last5_avg_shots_on_target,away_team_last5_avg_fouls,away_team_last5_avg_yellow_cards,away_team_last5_avg_red_cards,away_team_last5_win_ratio,away_team_last5_win_count,away_team_last5_draw_count,away_team_last5_draw_ratio,home_team_strength_cat,away_team_strength_cat
League One,2024-10-01,Birmingham,Huddersfield,B Toner,20.0,7.0,5.0,2.0,11.0,8.0,5.0,3.0,4.0,1.0,0.0,0.0,1.65,3.8,5.25,1,0,2024,October,Tuesday,2024/2025,0.571920017200602,0.24833369167920874,0.1797462911201892,1,5,37,12.6,5.0,10.4,2.0,0.2,1.0,5,0,0.0,14.0,4.0,12.8,2.2,0.2,0.2,1,0,0.0,3.0,2.0
Championship,2024-10-02,Preston,Watford,A Kitchen,15.0,10.0,6.0,6.0,12.0,12.0,7.0,5.0,2.0,0.0,0.0,0.0,2.45,3.3,2.75,1,0,2024,October,Wednesday,2024/2025,0.379746835443038,0.28193325661680096,0.33831990794016115,0,63,83,8.0,3.4,15.6,3.8,0.4,0.2,1,2,0.4,12.2,3.6,10.0,2.0,0.0,0.4,2,1,0.2,1.0,2.0
Championship,2024-10-02,Sheffield United,Swansea,L Doughty,15.0,7.0,3.0,1.0,13.0,9.0,5.0,5.0,3.0,2.0,0.0,0.0,1.73,3.75,4.5,0,0,2024,October,Wednesday,2024/2025,0.5417770286539851,0.24993980255237178,0.20828316879364314,0,69,78,13.8,4.8,12.4,3.2,0.0,0.6,3,2,0.4,8.4,3.2,10.8,1.8,0.0,0.4,2,2,0.4,2.0,3.0
Championship,2024-10-02,Stoke,Portsmouth,T Nield,20.0,9.0,8.0,2.0,9.0,13.0,3.0,5.0,2.0,1.0,0.0,0.0,1.8,3.6,4.33,0,0,2024,October,Wednesday,2024/2025,0.5220012055455093,0.26100060277275466,0.21699819168173598,0,76,62,10.4,2.6,12.8,3.2,0.0,0.2,1,0,0.0,8.2,1.8,12.6,3.4,0.0,0.0,0,2,0.4,2.0,3.0
Championship,2024-10-02,Bristol City,Sheffield Weds,A Backhouse,10.0,8.0,2.0,1.0,10.0,12.0,6.0,5.0,2.0,1.0,0.0,0.0,2.15,3.5,3.2,1,1,2024,October,Wednesday,2024/2025,0.4374145674672915,0.2686975200156219,0.2938879125170865,0,13,70,13.4,5.2,13.0,2.0,0.0,0.2,1,2,0.4,9.8,3.2,11.6,1.8,0.2,0.2,1,1,0.2,3.0,2.0
Championship,2024-10-04,Sunderland,Leeds,T Robinson,14.0,15.0,4.0,4.0,11.0,16.0,8.0,1.0,3.0,3.0,0.0,0.0,3.0,3.2,2.4,1,1,2024,October,Friday,2024/2025,0.3137254901960784,0.29411764705882354,0.39215686274509803,0,77,40,12.6,4.2,10.4,2.2,0.0,0.6,3,0,0.0,15.0,5.4,13.6,2.4,0.0,0.6,3,1,0.2,3.0,3.0
League One,2024-10-05,Rotherham,Reading,B Toner,17.0,10.0,6.0,1.0,11.0,15.0,9.0,5.0,3.0,3.0,0.0,1.0,2.15,3.4,3.25,2,0,2024,October,Saturday,2024/2025,0.4359404280501035,0.27566821185521256,0.2883913600946839,1,67,65,11.0,2.6,10.2,1.4,0.0,0.2,1,3,0.6,12.6,4.0,12.0,1.8,0.0,0.6,3,0,0.0,2.0,3.0
League One,2024-10-05,Peterboro,Stevenage,A Chilowicz,12.0,17.0,3.0,7.0,12.0,9.0,8.0,9.0,3.0,2.0,0.0,0.0,2.2,3.25,3.2,0,0,2024,October,Saturday,2024/2025,0.422936152907686,0.28629524196827977,0.29076860512403413,1,59,74,8.8,4.4,8.6,2.6,0.0,0.2,1,2,0.4,9.8,2.2,13.8,3.2,0.0,0.6,3,1,0.2,2.0,2.0
League One,2024-10-05,Bolton,Shrewsbury,D Bourne,19.0,7.0,4.0,2.0,8.0,13.0,8.0,3.0,0.0,5.0,0.0,0.0,1.38,4.5,8.0,2,1,2024,October,Saturday,2024/2025,0.676056338028169,0.20732394366197177,0.11661971830985914,1,8,71,13.8,4.8,14.2,3.0,0.0,0.6,3,0,0.0,9.4,2.4,12.4,2.6,0.0,0.0,0,1,0.2,3.0,1.0
League One,2024-10-05,Burton,Bristol Rvs,A Young,11.0,15.0,6.0,6.0,11.0,16.0,0.0,5.0,3.0,2.0,1.0,0.0,2.25,3.4,3.0,0,2,2024,October,Saturday,2024/2025,0.4146341463414634,0.27439024390243905,0.31097560975609756,1,16,14,9.4,3.2,10.6,1.8,0.0,0.0,0,2,0.4,10.2,2.8,10.2,0.8,0.2,0.2,1,0,0.0,1.0,1.0
League One,2024-10-05,Charlton,Birmingham,B Speedie,6.0,3.0,1.0,0.0,18.0,13.0,5.0,5.0,3.0,1.0,0.0,0.0,4.0,3.75,1.8,1,0,2024,October,Saturday,2024/2025,0.23316062176165803,0.24870466321243523,0.5181347150259068,1,21,5,10.0,3.4,15.0,2.4,0.0,0.2,1,1,0.2,14.4,5.4,11.2,2.4,0.2,1.0,5,0,0.0,2.0,4.0
League One,2024-10-05,Exeter,Cambridge,S Tallis,11.0,12.0,4.0,4.0,13.0,10.0,7.0,4.0,2.0,2.0,0.0,0.0,1.7,3.6,4.75,0,0,2024,October,Saturday,2024/2025,0.546413165042339,0.25802843904777123,0.19555839590988974,1,32,18,9.0,2.0,15.6,3.0,0.2,0.6,3,1,0.2,10.0,2.8,13.0,2.2,0.0,0.0,0,0,0.0,4.0,1.0
League One,2024-10-05,Lincoln,Leyton Orient,R Joyce,10.0,11.0,3.0,4.0,11.0,10.0,3.0,7.0,4.0,3.0,0.0,0.0,2.2,3.2,3.3,1,0,2024,October,Saturday,2024/2025,0.4247787610619469,0.2920353982300885,0.2831858407079646,1,43,42,7.2,3.2,17.0,2.4,0.4,0.4,2,3,0.6,11.4,3.8,12.2,2.6,0.0,0.4,2,2,0.4,4.0,2.0
League One,2024-10-05,Mansfield,Blackpool,L Swabey,6.0,9.0,3.0,2.0,12.0,8.0,10.0,3.0,4.0,1.0,0.0,0.0,2.63,3.6,2.4,0,0,2024,October,Saturday,2024/2025,0.3538083538083538,0.25847665847665846,0.3877149877149877,1,48,7,10.4,4.0,12.4,1.6,0.0,0.8,4,1,0.2,13.0,5.2,9.4,1.6,0.0,0.8,4,1,0.2,,3.0
League One,2024-10-05,Stockport,Wigan,C Brook,13.0,3.0,4.0,0.0,14.0,22.0,1.0,2.0,3.0,3.0,0.0,0.0,1.91,3.7,3.6,1,1,2024,October,Saturday,2024/2025,0.48857425815207417,0.2522099548839085,0.25921578696401715,1,75,86,13.8,5.4,12.0,2.2,0.0,0.2,1,3,0.6,12.2,4.2,12.2,1.6,0.0,0.4,2,3,0.6,,3.0
League One,2024-10-05,Wrexham,Northampton,G Eltringham,15.0,14.0,8.0,6.0,12.0,12.0,4.0,5.0,1.0,1.0,0.0,0.0,1.55,4.0,5.75,0,0,2024,October,Saturday,2024/2025,0.6034765496884225,0.2338471630042637,0.16267628730731387,1,88,54,9.6,3.0,11.6,2.6,0.0,0.4,2,1,0.2,9.2,5.2,9.2,2.6,0.2,0.2,1,1,0.2,,2.0
League One,2024-10-05,Wycombe,Crawley Town,N Hair,9.0,8.0,4.0,3.0,14.0,12.0,7.0,2.0,1.0,6.0,0.0,0.0,1.57,3.9,5.75,0,0,2024,October,Saturday,2024/2025,0.5967984457957977,0.24024963074343655,0.16295192346076562,1,89,26,14.0,4.8,12.0,2.2,0.0,0.6,3,2,0.4,10.0,3.2,9.8,2.4,0.0,0.0,0,1,0.2,4.0,
Championship,2024-10-05,Swansea,Stoke,A Davies,19.0,10.0,5.0,4.0,8.0,14.0,5.0,9.0,0.0,4.0,0.0,0.0,2.2,3.5,3.1,1,1,2024,October,Saturday,2024/2025,0.42767047694126925,0.2688214426487978,0.30350808040993305,0,78,76,8.0,2.6,9.8,1.8,0.0,0.4,2,1,0.2,13.0,3.8,12.2,3.2,0.0,0.4,2,0,0.0,2.0,3.0
Championship,2024-10-05,Sheffield United,Luton,J Brooks,15.0,8.0,7.0,2.0,10.0,8.0,5.0,6.0,2.0,1.0,0.0,0.0,1.9,3.7,3.9,0,0,2024,October,Saturday,2024/2025,0.49982680983720124,0.25666782126775195,0.24350536889504681,0,69,45,14.4,4.6,13.6,3.4,0.0,0.8,4,1,0.2,12.8,4.0,13.6,2.8,0.2,0.4,2,1,0.2,2.0,1.0
Championship,2024-10-05,Plymouth,Blackburn,J Linington,17.0,7.0,7.0,4.0,8.0,16.0,5.0,5.0,4.0,3.0,0.0,0.0,3.1,3.7,2.1,0,0,2024,October,Saturday,2024/2025,0.301747572815534,0.2528155339805825,0.4454368932038835,0,60,6,14.2,4.6,9.8,1.6,0.0,0.4,2,0,0.0,10.8,4.8,15.2,3.0,0.4,0.4,2,2,0.4,2.0,3.0
Premier League,2024-10-05,Leicester,Bournemouth,D Bond,6.0,17.0,2.0,2.0,12.0,14.0,0.0,9.0,4.0,1.0,0.0,0.0,3.1,3.75,2.15,0,0,2024,October,Saturday,2024/2025,0.3059482022578503,0.25291718053315626,0.44113461720899344,2,41,9,9.0,3.2,11.6,2.8,0.0,0.0,0,2,0.4,17.0,6.0,13.4,3.0,0.0,0.4,2,1,0.2,2.0,2.0
Championship,2024-10-05,Coventry,Sheffield Weds,D Whitestone,13.0,13.0,2.0,5.0,12.0,17.0,6.0,6.0,4.0,3.0,0.0,0.0,1.85,3.5,4.2,1,2,2024,October,Saturday,2024/2025,0.5078597339782346,0.26844014510278114,0.22370012091898428,0,25,70,15.2,5.4,12.0,2.0,0.0,0.2,1,1,0.2,9.8,3.0,11.2,1.6,0.2,0.2,1,2,0.4,2.0,2.0
Championship,2024-10-05,Portsmouth,Oxford,L Smith,21.0,13.0,8.0,3.0,11.0,10.0,11.0,4.0,0.0,1.0,0.0,0.0,2.45,3.4,2.75,1,1,2024,October,Saturday,2024/2025,0.3829220845704924,0.2759291491757961,0.3411487662537115,0,62,58,8.6,1.6,12.2,2.6,0.0,0.0,0,1,0.2,10.6,4.8,9.4,2.0,0.0,0.4,2,2,0.4,2.0,3.0
League One,2024-10-05,Huddersfield,Barnsley,D Rock,17.0,11.0,8.0,2.0,10.0,13.0,17.0,4.0,4.0,2.0,0.0,0.0,2.0,3.6,3.5,1,0,2024,October,Saturday,2024/2025,0.4701492537313433,0.2611940298507463,0.26865671641791045,1,37,4,13.2,4.0,12.2,1.8,0.0,0.2,1,0,0.0,13.0,5.4,12.6,2.4,0.0,0.4,2,2,0.4,2.0,2.0
Championship,2024-10-05,West Brom,Millwall,W Finnie,13.0,6.0,3.0,4.0,8.0,15.0,5.0,2.0,2.0,3.0,0.0,0.0,1.91,3.4,4.0,1,1,2024,October,Saturday,2024/2025,0.4903728275762602,0.2754741472560756,0.23415302516766426,0,84,50,15.4,4.0,8.8,2.8,0.0,0.6,3,0,0.0,14.0,4.6,12.8,2.0,0.2,0.4,2,1,0.2,3.0,3.0
Premier League,2024-10-05,Man City,Fulham,P Bankes,20.0,11.0,7.0,4.0,4.0,10.0,8.0,3.0,2.0,1.0,0.0,0.0,1.25,7.0,9.5,1,0,2024,October,Saturday,2024/2025,0.763271162123386,0.13629842180774748,0.10043041606886656,2,46,35,20.8,7.4,6.6,2.8,0.0,0.6,3,2,0.4,16.8,5.6,15.0,3.4,0.0,0.6,3,2,0.4,5.0,3.0
Championship,2024-10-05,Norwich,Hull,T Nield,19.0,16.0,9.0,5.0,11.0,14.0,4.0,7.0,3.0,4.0,0.0,0.0,1.95,3.6,3.75,0,0,2024,October,Saturday,2024/2025,0.4850444624090542,0.2627324171382377,0.25222312045270817,0,55,38,11.6,3.6,9.8,2.4,0.0,0.6,3,1,0.2,13.0,4.4,10.2,2.0,0.0,0.6,3,0,0.0,3.0,2.0
Championship,2024-10-05,Burnley,Preston,G Ward,9.0,9.0,1.0,2.0,10.0,12.0,2.0,3.0,3.0,4.0,0.0,0.0,1.67,3.8,5.0,1,1,2024,October,Saturday,2024/2025,0.5638651471984806,0.24780389363722696,0.18833095916429252,0,15,63,13.0,2.8,14.0,2.6,0.2,0.6,3,2,0.4,9.8,4.2,14.8,3.0,0.4,0.2,1,2,0.4,3.0,2.0
Premier League,2024-10-05,West Ham,Ipswich,A Taylor,23.0,9.0,13.0,2.0,12.0,6.0,5.0,5.0,0.0,1.0,0.0,0.0,1.8,3.8,4.33,0,0,2024,October,Saturday,2024/2025,0.5292717447246527,0.2507076685537828,0.22002058672156458,2,85,39,14.6,3.6,14.6,3.0,0.0,0.2,1,2,0.4,9.2,3.4,14.4,3.2,0.0,0.0,0,4,0.8,2.0,3.0
Championship,2024-10-05,Watford,Middlesbrough,M Donohue,9.0,11.0,4.0,5.0,15.0,11.0,7.0,5.0,3.0,1.0,0.0,0.0,3.5,3.8,1.95,1,0,2024,October,Saturday,2024/2025,0.2691120392228073,0.24786635191574355,0.483021608861449,0,83,49,11.8,4.2,10.4,1.6,0.0,0.2,1,1,0.2,15.6,5.0,9.4,1.6,0.0,0.6,3,1,0.2,2.0,4.0
Premier League,2024-10-05,Everton,Newcastle,C Pawson,8.0,14.0,2.0,3.0,12.0,8.0,0.0,10.0,1.0,2.0,0.0,0.0,3.2,3.6,2.2,1,1,2024,October,Saturday,2024/2025,0.2990936555891239,0.26586102719033233,0.4350453172205438,2,31,53,11.6,3.6,11.6,2.0,0.0,0.2,1,1,0.2,12.6,4.4,10.4,2.6,0.0,0.4,2,2,0.4,2.0,4.0
Premier League,2024-10-05,Brentford,Wolves,A Madley,19.0,17.0,12.0,6.0,9.0,10.0,10.0,3.0,2.0,3.0,0.0,0.0,2.05,3.6,3.4,0,0,2024,October,Saturday,2024/2025,0.4603234298608499,0.26212861978187285,0.27754795035727714,2,11,87,10.0,4.6,6.2,1.8,0.0,0.2,1,1,0.2,10.6,3.8,16.0,3.4,0.0,0.0,0,1,0.2,2.0,1.0
Premier League,2024-10-05,Arsenal,Southampton,T Harrington,29.0,8.0,6.0,2.0,10.0,9.0,13.0,1.0,0.0,3.0,0.0,0.0,1.14,9.0,17.0,1,0,2024,October,Saturday,2024/2025,0.8377135348226018,0.10611038107752954,0.05617608409986859,2,2,72,13.6,6.8,11.6,3.0,0.4,0.6,3,2,0.4,9.8,3.4,12.0,2.8,0.2,0.0,0,1,0.2,5.0,2.0
Premier League,2024-10-05,Crystal Palace,Liverpool,S Hooper,9.0,16.0,5.0,4.0,7.0,15.0,3.0,8.0,4.0,2.0,0.0,0.0,6.0,4.5,1.5,2,2,2024,October,Saturday,2024/2025,0.15789473684210528,0.2105263157894737,0.6315789473684211,2,28,44,13.8,3.6,10.2,1.4,0.0,0.0,0,3,0.6,14.6,7.0,10.0,2.2,0.0,0.8,4,0,0.0,2.0,4.0
Championship,2024-10-05,Derby,QPR,D Webb,10.0,11.0,5.0,3.0,12.0,10.0,6.0,9.0,1.0,1.0,0.0,0.0,2.2,3.5,3.1,1,0,2024,October,Saturday,2024/2025,0.42767047694126925,0.2688214426487978,0.30350808040993305,0,29,64,12.6,4.0,14.4,2.0,0.0,0.4,2,0,0.0,11.6,3.6,9.8,2.0,0.2,0.2,1,2,0.4,3.0,2.0
Premier League,2024-10-06,Chelsea,Nott'm Forest,C Kavanagh,22.0,16.0,8.0,9.0,12.0,11.0,11.0,3.0,6.0,2.0,0.0,1.0,1.48,4.5,6.5,1,1,2024,October,Sunday,2024/2025,0.6424335602899187,0.21128925982868438,0.14627717988139688,2,22,56,12.8,6.0,10.2,4.0,0.0,0.8,4,1,0.2,11.8,4.0,11.4,3.2,0.2,0.4,2,2,0.4,5.0,2.0
Premier League,2024-10-06,Aston Villa,Man United,R Jones,11.0,10.0,1.0,4.0,12.0,11.0,6.0,3.0,1.0,5.0,0.0,0.0,2.2,3.75,3.0,1,1,2024,October,Sunday,2024/2025,0.4310344827586207,0.25287356321839083,0.3160919540229885,2,3,47,10.8,4.6,12.8,2.2,0.0,0.6,3,1,0.2,13.0,5.0,12.4,3.2,0.2,0.2,1,1,0.2,3.0,2.0
Championship,2024-10-06,Bristol City,Cardiff,R Madley,16.0,15.0,2.0,2.0,8.0,12.0,4.0,6.0,2.0,1.0,0.0,0.0,1.75,3.9,4.2,1,1,2024,October,Sunday,2024/2025,0.5360824742268041,0.2405498281786942,0.2233676975945017,0,13,19,13.0,4.2,13.4,2.0,0.0,0.2,1,2,0.4,10.0,3.6,11.8,2.4,0.2,0.2,1,0,0.0,3.0,1.0
Premier League,2024-10-06,Brighton,Tottenham,D Coote,11.0,13.0,4.0,3.0,14.0,10.0,4.0,7.0,2.0,2.0,0.0,0.0,2.9,4.0,2.2,2,0,2024,October,Sunday,2024/2025,0.3286034353995519,0.23823749066467512,0.4331590739357729,2,12,80,17.2,4.6,10.0,2.4,0.0,0.2,1,3,0.6,19.0,7.6,12.4,3.0,0.0,0.6,3,0,0.0,2.0,3.0
League One,2024-10-12,Peterboro,Rotherham,E Bell,13.0,11.0,6.0,6.0,9.0,13.0,8.0,3.0,3.0,1.0,0.0,0.0,2.35,3.5,2.75,2,1,2024,October,Saturday,2024/2025,0.3958868894601542,0.2658097686375321,0.3383033419023136,1,59,67,9.4,4.0,9.4,2.6,0.0,0.4,2,1,0.2,12.0,3.0,11.2,2.0,0.0,0.4,2,2,0.4,3.0,2.0
League One,2024-10-12,Crawley Town,Shrewsbury,R Ricardo,15.0,18.0,5.0,6.0,10.0,15.0,4.0,6.0,3.0,4.0,1.0,0.0,2.15,3.5,3.1,1,2,2024,October,Saturday,2024/2025,0.4333067092651757,0.2661741214057508,0.30051916932907347,1,26,71,11.6,3.8,11.8,3.2,0.0,0.0,0,1,0.2,9.0,2.2,12.0,2.8,0.0,0.0,0,2,0.4,,1.0
League One,2024-10-17,Shrewsbury,Exeter,D Rock,13.0,9.0,5.0,4.0,11.0,12.0,3.0,4.0,0.0,1.0,0.0,0.0,3.0,3.6,2.3,2,2,2024,October,Thursday,2024/2025,0.31870669745958424,0.26558891454965355,0.4157043879907621,1,71,32,9.6,2.8,13.0,3.4,0.0,0.2,1,2,0.4,10.0,2.4,14.0,2.4,0.2,0.6,3,1,0.2,1.0,4.0
Championship,2024-10-18,Leeds,Sheffield United,L Smith,13.0,5.0,4.0,0.0,10.0,10.0,7.0,3.0,1.0,2.0,0.0,0.0,1.9,3.6,3.8,1,0,2024,October,Friday,2024/2025,0.4931506849315069,0.26027397260273977,0.24657534246575344,0,40,69,14.8,5.2,14.4,2.6,0.0,0.4,2,2,0.4,13.8,4.6,12.6,2.8,0.0,0.8,4,1,0.2,3.0,2.0
League One,2024-10-19,Huddersfield,Bristol Rvs,D Whitestone,16.0,3.0,10.0,1.0,9.0,13.0,9.0,1.0,1.0,2.0,0.0,0.0,1.5,4.33,5.75,0,0,2024,October,Saturday,2024/2025,0.6221653026800774,0.21553070531642404,0.16230399200349846,1,37,14,13.4,4.6,11.8,2.4,0.0,0.2,1,0,0.0,11.6,3.6,11.8,1.2,0.2,0.4,2,0,0.0,2.0,2.0
Premier League,2024-10-19,Man United,Brentford,S Barrott,23.0,8.0,11.0,2.0,14.0,5.0,9.0,2.0,2.0,2.0,0.0,0.0,1.7,4.2,4.5,2,0,2024,October,Saturday,2024/2025,0.5609973285841497,0.2270703472840606,0.21193232413178986,2,47,11,12.8,5.0,12.0,3.8,0.2,0.2,1,2,0.4,12.2,6.6,6.6,1.6,0.0,0.4,2,1,0.2,2.0,2.0
League One,2024-10-19,Lincoln,Birmingham,S Mather,8.0,7.0,3.0,4.0,14.0,15.0,8.0,5.0,0.0,3.0,0.0,0.0,4.0,3.3,1.91,1,2,2024,October,Saturday,2024/2025,0.23221456729175108,0.2814722027778801,0.48631322993036874,1,43,5,8.6,3.6,14.8,2.6,0.2,0.4,2,3,0.6,11.8,3.8,12.2,2.6,0.2,0.8,4,0,0.0,4.0,4.0
League One,2024-10-19,Mansfield,Stevenage,J Durkin,15.0,10.0,3.0,6.0,5.0,12.0,9.0,2.0,2.0,1.0,0.0,0.0,2.38,3.25,2.88,2,2,2024,October,Saturday,2024/2025,0.3908239872397638,0.2862034121940424,0.32297260056619365,1,48,74,10.8,4.2,11.8,2.4,0.0,1.0,5,0,0.0,10.6,2.8,12.0,2.8,0.0,0.4,2,1,0.2,,2.0
League One,2024-10-19,Northampton,Leyton Orient,O Mackey,7.0,5.0,1.0,1.0,8.0,14.0,0.0,4.0,3.0,3.0,0.0,0.0,3.1,3.3,2.25,1,0,2024,October,Saturday,2024/2025,0.3014616321559074,0.28319123020706455,0.41534713763702796,1,54,42,10.4,5.4,9.4,2.2,0.2,0.2,1,0,0.0,11.2,4.0,10.8,2.0,0.0,0.2,1,2,0.4,2.0,2.0
Premier League,2024-10-19,Tottenham,West Ham,A Madley,22.0,11.0,7.0,4.0,10.0,15.0,13.0,5.0,1.0,3.0,0.0,1.0,1.5,5.0,5.25,1,0,2024,October,Saturday,2024/2025,0.6306306306306306,0.1891891891891892,0.18018018018018017,2,80,85,19.0,6.8,12.2,3.4,0.0,0.4,2,0,0.0,15.6,5.6,13.6,2.8,0.0,0.2,1,2,0.4,2.0,2.0
Premier League,2024-10-19,Newcastle,Brighton,P Bankes,21.0,10.0,6.0,5.0,11.0,9.0,9.0,4.0,2.0,2.0,0.0,0.0,1.95,3.7,3.6,2,2,2024,October,Saturday,2024/2025,0.48339684267827976,0.2547632008709852,0.2618399564507349,2,53,12,12.6,4.0,10.4,2.6,0.0,0.4,2,2,0.4,16.6,4.4,11.0,2.6,0.0,0.2,1,3,0.6,3.0,2.0
Premier League,2024-10-19,Southampton,Leicester,A Taylor,14.0,18.0,7.0,4.0,10.0,10.0,10.0,6.0,5.0,3.0,1.0,0.0,2.3,3.5,3.0,0,2,2024,October,Saturday,2024/2025,0.41257367387033406,0.27111984282907664,0.3163064833005894,2,72,41,10.4,3.6,11.0,2.8,0.2,0.0,0,1,0.2,8.2,2.8,11.4,3.2,0.0,0.2,1,2,0.4,2.0,2.0
League One,2024-10-19,Charlton,Stockport,T Reeves,15.0,8.0,7.0,2.0,13.0,15.0,12.0,2.0,1.0,4.0,0.0,1.0,2.4,3.5,2.7,2,1,2024,October,Saturday,2024/2025,0.3884093711467324,0.2663378545006165,0.345252774352651,1,21,75,9.4,3.4,17.0,2.8,0.0,0.4,2,0,0.0,13.8,5.0,13.4,2.6,0.0,0.2,1,3,0.6,2.0,
Premier League,2024-10-19,Fulham,Aston Villa,D England,10.0,14.0,4.0,5.0,8.0,11.0,6.0,11.0,3.0,3.0,1.0,1.0,2.45,3.5,2.8,1,2,2024,October,Saturday,2024/2025,0.3883495145631068,0.27184466019417475,0.33980582524271846,2,35,3,15.4,5.2,14.2,3.2,0.0,0.4,2,2,0.4,10.8,4.2,13.6,2.2,0.0,0.6,3,2,0.4,2.0,3.0
Premier League,2024-10-19,Ipswich,Everton,M Oliver,13.0,11.0,2.0,8.0,12.0,10.0,5.0,8.0,1.0,1.0,0.0,0.0,2.38,3.3,3.0,2,2,2024,October,Saturday,2024/2025,0.39768618944323936,0.28681610026512416,0.31549771029163654,2,39,31,10.8,3.6,12.6,2.8,0.0,0.0,0,4,0.8,11.2,3.8,11.0,2.2,0.0,0.2,1,2,0.4,2.0,2.0
League One,2024-10-19,Rotherham,Wrexham,B Atkinson,17.0,13.0,6.0,7.0,11.0,16.0,8.0,4.0,1.0,3.0,0.0,0.0,2.25,3.4,3.0,2,2,2024,October,Saturday,2024/2025,0.4146341463414634,0.27439024390243905,0.31097560975609756,1,67,88,11.0,3.2,11.4,2.0,0.0,0.4,2,2,0.4,9.6,3.4,11.6,2.2,0.0,0.4,2,1,0.2,2.0,
Premier League,2024-10-19,Bournemouth,Arsenal,R Jones,13.0,6.0,4.0,1.0,12.0,11.0,7.0,4.0,1.0,1.0,0.0,1.0,5.0,3.9,1.65,1,0,2024,October,Saturday,2024/2025,0.1882404563405002,0.2413339183852567,0.5704256252742431,2,9,2,17.2,5.6,12.4,2.8,0.0,0.4,2,0,0.0,17.6,7.2,10.6,2.4,0.4,0.6,3,2,0.4,2.0,5.0
League One,2024-10-19,Cambridge,Wigan,R Ricardo,11.0,7.0,4.0,2.0,17.0,20.0,0.0,4.0,5.0,2.0,0.0,0.0,3.2,3.2,2.25,0,0,2024,October,Saturday,2024/2025,0.2922077922077922,0.2922077922077922,0.41558441558441556,1,18,86,10.6,3.4,14.0,2.4,0.0,0.0,0,0,0.0,8.2,2.6,14.2,2.0,0.0,0.2,1,4,0.8,1.0,3.0
League One,2024-10-19,Bolton,Burton,M Coy,18.0,8.0,5.0,4.0,9.0,9.0,8.0,4.0,2.0,3.0,0.0,0.0,1.4,4.5,7.5,1,0,2024,October,Saturday,2024/2025,0.6676557863501484,0.20771513353115725,0.12462908011869436,1,8,16,13.4,5.0,13.6,2.4,0.0,0.6,3,1,0.2,9.0,3.8,11.0,1.8,0.2,0.0,0,1,0.2,3.0,1.0
League One,2024-10-19,Reading,Crawley Town,E Duckworth,13.0,18.0,6.0,8.0,21.0,6.0,2.0,13.0,1.0,2.0,0.0,0.0,1.7,4.0,4.33,0,0,2024,October,Saturday,2024/2025,0.550173120294781,0.23382357612528193,0.2160033035799371,1,65,26,12.0,3.6,12.8,1.6,0.2,0.4,2,0,0.0,12.6,4.2,11.4,3.4,0.2,0.0,0,0,0.0,3.0,
League One,2024-10-19,Wycombe,Peterboro,L Swabey,18.0,10.0,8.0,3.0,10.0,11.0,4.0,1.0,1.0,3.0,0.0,1.0,1.95,3.7,3.5,1,0,2024,October,Saturday,2024/2025,0.479807336050389,0.25287143386439415,0.2673212300852167,1,89,59,13.4,4.6,12.0,2.2,0.0,0.8,4,1,0.2,9.6,3.6,8.6,2.8,0.0,0.2,1,2,0.4,4.0,3.0
League One,2024-10-19,Blackpool,Barnsley,P Howard,18.0,10.0,5.0,2.0,10.0,12.0,4.0,6.0,2.0,1.0,0.0,0.0,2.0,3.5,3.5,2,2,2024,October,Saturday,2024/2025,0.4666666666666667,0.26666666666666666,0.26666666666666666,1,7,4,11.8,4.2,8.6,0.4,0.0,0.6,3,1,0.2,12.0,4.2,12.0,2.0,0.0,0.2,1,2,0.4,3.0,2.0
Championship,2024-10-19,Stoke,Norwich,A Backhouse,14.0,12.0,5.0,4.0,7.0,9.0,8.0,7.0,0.0,1.0,0.0,0.0,2.55,3.4,2.63,1,1,2024,October,Saturday,2024/2025,0.36770360013981135,0.27577770010485847,0.35651869975533035,0,76,55,12.0,3.2,11.6,3.4,0.0,0.2,1,1,0.2,13.6,5.2,10.0,2.4,0.0,0.6,3,1,0.2,2.0,3.0
Championship,2024-10-19,Cardiff,Plymouth,A Kitchen,25.0,6.0,11.0,2.0,15.0,10.0,9.0,1.0,3.0,1.0,0.0,1.0,2.05,3.5,3.5,0,0,2024,October,Saturday,2024/2025,0.4605263157894737,0.2697368421052631,0.2697368421052631,0,19,60,10.6,3.4,11.6,2.2,0.2,0.2,1,1,0.2,14.6,4.6,8.6,2.2,0.0,0.6,3,0,0.0,1.0,2.0
